Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1904,11,0.00335,0.00335,0.5,76608.4,256.585,76480.107,3816480.529,49.818
1904,12,0.00346,0.00345,0.5,76351.814,263.4,76220.114,3740000.422,48.984
1904,13,0.00369,0.00368,0.5,76088.414,280.274,75948.277,3663780.308,48.152
1904,14,0.00421,0.0042,0.5,75808.14,318.44,75648.92,3587832.031,47.328
1904,15,0.00442,0.00441,0.5,75489.7,333.192,75323.104,3512183.111,46.525
1904,16,0.00484,0.00483,0.5,75156.508,363.14,74974.939,3436860.006,45.729
1904,17,0.00495,0.00494,0.5,74793.369,369.294,74608.722,3361885.068,44.949
1904,18,0.0053,0.00528,0.5,74424.075,393.212,74227.469,3287276.346,44.17
1904,19,0.00564,0.00562,0.5,74030.863,416.267,73822.73,3213048.877,43.401
1904,20,0.00646,0.00644,0.5,73614.596,473.964,73377.615,3139226.147,42.644
1904,21,0.00666,0.00664,0.5,73140.633,485.352,72897.957,3065848.532,41.917
1904,22,0.00709,0.00707,0.5,72655.28,513.451,72398.555,2992950.576,41.194
1904,23,0.00724,0.00722,0.5,72141.83,520.744,71881.458,2920552.021,40.483
1904,24,0.00712,0.00709,0.5,71621.086,507.952,71367.109,2848670.563,39.774
1904,25,0.00711,0.00708,0.5,71113.133,503.825,70861.221,2777303.454,39.055
1904,26,0.00764,0.00761,0.5,70609.308,537.229,70340.694,2706442.233,38.33
1904,27,0.0075,0.00747,0.5,70072.079,523.477,69810.341,2636101.539,37.62
1904,28,0.00804,0.00801,0.5,69548.603,556.742,69270.232,2566291.198,36.899
1904,29,0.00792,0.00789,0.5,68991.861,544.357,68719.683,2497020.966,36.193
1904,30,0.00836,0.00832,0.5,68447.504,569.538,68162.735,2428301.284,35.477
1904,31,0.00817,0.00813,0.5,67877.967,552.061,67601.936,2360138.548,34.77
1904,32,0.00849,0.00845,0.5,67325.906,568.966,67041.423,2292536.612,34.051
1904,33,0.00823,0.0082,0.5,66756.94,547.324,66483.278,2225495.189,33.337
1904,34,0.00874,0.0087,0.5,66209.616,575.976,65921.628,2159011.912,32.609
1904,35,0.00838,0.00835,0.5,65633.64,547.977,65359.651,2093090.284,31.891
1904,36,0.00873,0.00869,0.5,65085.663,565.741,64802.793,2027730.633,31.155
1904,37,0.00938,0.00934,0.5,64519.922,602.318,64218.763,1962927.84,30.424
1904,38,0.01018,0.01012,0.5,63917.604,647.162,63594.023,1898709.077,29.706
1904,39,0.00969,0.00964,0.5,63270.442,609.884,62965.5,1835115.054,29.004
1904,40,0.01157,0.0115,0.5,62660.558,720.705,62300.205,1772149.554,28.282
1904,41,0.01072,0.01066,0.5,61939.853,660.513,61609.596,1709849.348,27.605
1904,42,0.01157,0.01151,0.5,61279.34,705.091,60926.794,1648239.752,26.897
1904,43,0.01182,0.01175,0.5,60574.249,711.854,60218.322,1587312.958,26.204
1904,44,0.01197,0.0119,0.5,59862.395,712.331,59506.23,1527094.635,25.51
1904,45,0.01262,0.01254,0.5,59150.064,741.807,58779.16,1467588.406,24.811
1904,46,0.01221,0.01214,0.5,58408.257,709.121,58053.696,1408809.245,24.12
1904,47,0.01262,0.01254,0.5,57699.136,723.673,57337.299,1350755.549,23.41
1904,48,0.01313,0.01305,0.5,56975.462,743.38,56603.772,1293418.25,22.701
1904,49,0.01274,0.01266,0.5,56232.082,711.676,55876.244,1236814.478,21.995
1904,50,0.01378,0.01368,0.5,55520.406,759.656,55140.578,1180938.234,21.27
1904,51,0.01432,0.01422,0.5,54760.75,778.616,54371.442,1125797.656,20.558
1904,52,0.0175,0.01735,0.5,53982.134,936.521,53513.873,1071426.214,19.848
1904,53,0.01786,0.0177,0.5,53045.613,938.953,52576.136,1017912.341,19.189
1904,54,0.01852,0.01835,0.5,52106.659,955.945,51628.687,965336.205,18.526
1904,55,0.01934,0.01915,0.5,51150.714,979.756,50660.836,913707.518,17.863
1904,56,0.02005,0.01985,0.5,50170.958,995.777,49673.07,863046.682,17.202
1904,57,0.0204,0.0202,0.5,49175.181,993.277,48678.543,813373.612,16.54
1904,58,0.02399,0.0237,0.5,48181.905,1141.958,47610.925,764695.069,15.871
1904,59,0.02314,0.02287,0.5,47039.946,1075.89,46502.001,717084.144,15.244
1904,60,0.02739,0.02702,0.5,45964.057,1241.988,45343.063,670582.142,14.589
1904,61,0.02577,0.02544,0.5,44722.069,1137.745,44153.197,625239.079,13.981
1904,62,0.0308,0.03034,0.5,43584.324,1322.183,42923.233,581085.883,13.332
1904,63,0.03292,0.03239,0.5,42262.142,1368.756,41577.764,538162.65,12.734
1904,64,0.03518,0.03457,0.5,40893.386,1413.859,40186.457,496584.886,12.143
1904,65,0.03782,0.03712,0.5,39479.527,1465.491,38746.782,456398.43,11.56
1904,66,0.04257,0.04168,0.5,38014.036,1584.431,37221.82,417651.648,10.987
1904,67,0.04543,0.04442,0.5,36429.605,1618.296,35620.457,380429.828,10.443
1904,68,0.05346,0.05207,0.5,34811.308,1812.474,33905.072,344809.371,9.905
1904,69,0.05427,0.05284,0.5,32998.835,1743.557,32127.056,310904.3,9.422
1904,70,0.0606,0.05881,0.5,31255.278,1838.248,30336.154,278777.243,8.919
1904,71,0.05878,0.0571,0.5,29417.03,1679.763,28577.148,248441.089,8.445
1904,72,0.06849,0.06622,0.5,27737.267,1836.854,26818.84,219863.941,7.927
1904,73,0.07697,0.07412,0.5,25900.412,1919.645,24940.59,193045.101,7.453
1904,74,0.08644,0.08286,0.5,23980.767,1987.069,22987.233,168104.512,7.01
1904,75,0.0928,0.08868,0.5,21993.699,1950.497,21018.45,145117.279,6.598
1904,76,0.10278,0.09775,0.5,20043.202,1959.272,19063.565,124098.828,6.192
1904,77,0.11092,0.10509,0.5,18083.929,1900.45,17133.704,105035.263,5.808
1904,78,0.13191,0.12375,0.5,16183.479,2002.685,15182.137,87901.559,5.432
1904,79,0.13549,0.12689,0.5,14180.794,1799.451,13281.069,72719.422,5.128
1904,80,0.15453,0.14345,0.5,12381.343,1776.074,11493.306,59438.353,4.801
1904,81,0.14404,0.13436,0.5,10605.269,1424.977,9892.781,47945.047,4.521
1904,82,0.1746,0.16058,0.5,9180.292,1474.159,8443.213,38052.266,4.145
1904,83,0.19025,0.17373,0.5,7706.133,1338.759,7036.754,29609.054,3.842
1904,84,0.22289,0.20054,0.5,6367.374,1276.931,5728.909,22572.3,3.545
1904,85,0.24738,0.22015,0.5,5090.444,1120.645,4530.121,16843.391,3.309
1904,86,0.26051,0.23049,0.5,3969.799,915.002,3512.298,12313.27,3.102
1904,87,0.29925,0.2603,0.5,3054.797,795.162,2657.216,8800.972,2.881
1904,88,0.32354,0.27849,0.5,2259.635,629.28,1944.995,6143.755,2.719
1904,89,0.33539,0.28722,0.5,1630.355,468.273,1396.219,4198.76,2.575
1904,90,0.36571,0.30918,0.5,1162.082,359.29,982.437,2802.541,2.412
1904,91,0.39464,0.32961,0.5,802.792,264.604,670.49,1820.104,2.267
1904,92,0.42433,0.35006,0.5,538.188,188.398,443.989,1149.614,2.136
1904,93,0.45458,0.37039,0.5,349.789,129.559,285.01,705.625,2.017
1904,94,0.48516,0.39045,0.5,220.231,85.988,177.237,420.615,1.91
1904,95,0.51585,0.41008,0.5,134.243,55.051,106.717,243.379,1.813
1904,96,0.54643,0.42917,0.5,79.192,33.987,62.199,136.661,1.726
1904,97,0.57666,0.4476,0.5,45.205,20.234,35.088,74.463,1.647
1904,98,0.60633,0.46527,0.5,24.971,11.618,19.162,39.374,1.577
1904,99,0.63523,0.4821,0.5,13.353,6.437,10.134,20.212,1.514
1904,100,0.66319,0.49804,0.5,6.915,3.444,5.193,10.078,1.457
1904,101,0.69005,0.51304,0.5,3.471,1.781,2.581,4.885,1.407
1904,102,0.71569,0.52708,0.5,1.69,0.891,1.245,2.304,1.363
1904,103,0.74,0.54015,0.5,0.799,0.432,0.584,1.059,1.325
1904,104,0.76293,0.55226,0.5,0.368,0.203,0.266,0.476,1.295
1904,105,0.78442,1,1.275,0.165,0.165,0.21,0.21,1.275
1905,0,0.16079,0.14557,0.35,1e+05,14557.21,90537.814,4694281.087,46.943
1905,1,0.03531,0.03469,0.5,85442.79,2964.412,83960.584,4603743.273,53.881
1905,2,0.0187,0.01853,0.5,82478.378,1527.97,81714.393,4519782.689,54.8
1905,3,0.01212,0.01205,0.5,80950.408,975.321,80462.748,4438068.296,54.825
1905,4,0.00923,0.00919,0.5,79975.087,734.977,79607.599,4357605.548,54.487
1905,5,0.0069,0.00687,0.5,79240.11,544.68,78967.77,4277997.95,53.988
1905,6,0.0056,0.00558,0.5,78695.43,439.136,78475.862,4199030.179,53.358
1905,7,0.00481,0.0048,0.5,78256.294,375.649,78068.469,4120554.317,52.655
1905,8,0.00417,0.00416,0.5,77880.645,323.748,77718.771,4042485.848,51.906
1905,9,0.00361,0.0036,0.5,77556.897,279.203,77417.295,3964767.077,51.121
1905,10,0.00323,0.00323,0.5,77277.693,249.406,77152.99,3887349.782,50.304
1905,11,0.003,0.003,0.5,77028.287,230.802,76912.886,3810196.792,49.465
1905,12,0.00329,0.00328,0.5,76797.485,251.99,76671.491,3733283.906,48.612
1905,13,0.00354,0.00353,0.5,76545.496,270.385,76410.303,3656612.415,47.77
1905,14,0.00385,0.00384,0.5,76275.111,293.216,76128.503,3580202.112,46.938
1905,15,0.00464,0.00463,0.5,75981.895,351.988,75805.901,3504073.609,46.117
1905,16,0.00487,0.00486,0.5,75629.907,367.783,75446.015,3428267.708,45.33
1905,17,0.00531,0.00529,0.5,75262.124,398.394,75062.927,3352821.693,44.549
1905,18,0.00523,0.00522,0.5,74863.73,390.444,74668.508,3277758.766,43.783
1905,19,0.00598,0.00596,0.5,74473.285,443.826,74251.373,3203090.259,43.01
1905,20,0.00621,0.00619,0.5,74029.46,458.524,73800.198,3128838.886,42.265
1905,21,0.0063,0.00628,0.5,73570.936,462.261,73339.805,3055038.688,41.525
1905,22,0.00698,0.00695,0.5,73108.674,508.17,72854.589,2981698.883,40.784
1905,23,0.00711,0.00709,0.5,72600.504,514.632,72343.188,2908844.294,40.066
1905,24,0.00699,0.00696,0.5,72085.872,502.012,71834.867,2836501.106,39.349
1905,25,0.00703,0.007,0.5,71583.861,501.398,71333.162,2764666.239,38.621
1905,26,0.00713,0.00711,0.5,71082.463,505.293,70829.817,2693333.077,37.89
1905,27,0.00796,0.00793,0.5,70577.17,559.66,70297.34,2622503.261,37.158
1905,28,0.00766,0.00763,0.5,70017.51,534.069,69750.476,2552205.92,36.451
1905,29,0.00765,0.00762,0.5,69483.441,529.666,69218.608,2482455.444,35.727
1905,30,0.00818,0.00814,0.5,68953.775,561.54,68673.005,2413236.836,34.998
1905,31,0.00839,0.00836,0.5,68392.235,571.685,68106.393,2344563.831,34.281
1905,32,0.00893,0.00889,0.5,67820.55,603.262,67518.919,2276457.438,33.566
1905,33,0.00799,0.00796,0.5,67217.288,534.768,66949.904,2208938.519,32.863
1905,34,0.00841,0.00837,0.5,66682.52,558.424,66403.308,2141988.614,32.122
1905,35,0.00919,0.00915,0.5,66124.096,605.2,65821.496,2075585.306,31.389
1905,36,0.00962,0.00957,0.5,65518.896,626.984,65205.404,2009763.811,30.675
1905,37,0.00957,0.00952,0.5,64891.912,617.907,64582.958,1944558.407,29.966
1905,38,0.00973,0.00968,0.5,64274.005,622.415,63962.797,1879975.448,29.249
1905,39,0.01034,0.01029,0.5,63651.59,655.038,63324.071,1816012.651,28.531
1905,40,0.01113,0.01107,0.5,62996.552,697.368,62647.868,1752688.581,27.822
1905,41,0.01088,0.01082,0.5,62299.184,673.962,61962.203,1690040.713,27.128
1905,42,0.01254,0.01246,0.5,61625.222,768,61241.222,1628078.51,26.419
1905,43,0.01211,0.01204,0.5,60857.222,732.612,60490.916,1566837.288,25.746
1905,44,0.01307,0.01298,0.5,60124.609,780.502,59734.358,1506346.373,25.054
1905,45,0.01371,0.01362,0.5,59344.107,808.294,58939.96,1446612.015,24.377
1905,46,0.01381,0.01371,0.5,58535.813,802.706,58134.46,1387672.054,23.706
1905,47,0.0143,0.0142,0.5,57733.107,819.717,57323.248,1329537.594,23.029
1905,48,0.01474,0.01463,0.5,56913.39,832.509,56497.136,1272214.346,22.354
1905,49,0.01505,0.01494,0.5,56080.881,837.678,55662.042,1215717.21,21.678
1905,50,0.01605,0.01592,0.5,55243.203,879.665,54803.37,1160055.168,20.999
1905,51,0.01506,0.01495,0.5,54363.538,812.511,53957.282,1105251.798,20.331
1905,52,0.0183,0.01814,0.5,53551.027,971.307,53065.373,1051294.515,19.632
1905,53,0.01787,0.01771,0.5,52579.72,931.433,52114.003,998229.142,18.985
1905,54,0.02023,0.02002,0.5,51648.287,1034.227,51131.173,946115.139,18.318
1905,55,0.02129,0.02106,0.5,50614.059,1066.036,50081.042,894983.965,17.683
1905,56,0.02283,0.02258,0.5,49548.024,1118.603,48988.722,844902.924,17.052
1905,57,0.02313,0.02286,0.5,48429.421,1107.259,47875.791,795914.202,16.435
1905,58,0.02502,0.02471,0.5,47322.162,1169.263,46737.53,748038.411,15.807
1905,59,0.02558,0.02526,0.5,46152.898,1165.709,45570.044,701300.881,15.195
1905,60,0.03068,0.03021,0.5,44987.189,1359.182,44307.599,655730.837,14.576
1905,61,0.02926,0.02884,0.5,43628.008,1258.037,42998.989,611423.238,14.014
1905,62,0.03321,0.03266,0.5,42369.971,1383.998,41677.972,568424.249,13.416
1905,63,0.03454,0.03396,0.5,40985.973,1391.75,40290.098,526746.277,12.852
1905,64,0.03689,0.03622,0.5,39594.223,1434.13,38877.158,486456.179,12.286
1905,65,0.03987,0.03909,0.5,38160.093,1491.745,37414.22,447579.021,11.729
1905,66,0.04005,0.03926,0.5,36668.348,1439.685,35948.505,410164.801,11.186
1905,67,0.04269,0.0418,0.5,35228.663,1472.391,34492.467,374216.296,10.622
1905,68,0.04705,0.04597,0.5,33756.272,1551.801,32980.371,339723.828,10.064
1905,69,0.05235,0.05101,0.5,32204.471,1642.756,31383.093,306743.457,9.525
1905,70,0.06154,0.0597,0.5,30561.715,1824.613,29649.408,275360.364,9.01
1905,71,0.06059,0.05881,0.5,28737.102,1689.982,27892.111,245710.956,8.55
1905,72,0.07143,0.06896,0.5,27047.12,1865.261,26114.489,217818.845,8.053
1905,73,0.0741,0.07146,0.5,25181.859,1799.375,24282.172,191704.356,7.613
1905,74,0.08609,0.08254,0.5,23382.484,1929.901,22417.534,167422.184,7.16
1905,75,0.09859,0.09396,0.5,21452.583,2015.584,20444.791,145004.65,6.759
1905,76,0.09749,0.09295,0.5,19436.999,1806.754,18533.623,124559.859,6.408
1905,77,0.10901,0.10338,0.5,17630.246,1822.55,16718.971,106026.236,6.014
1905,78,0.12312,0.11598,0.5,15807.696,1833.344,14891.024,89307.265,5.65
1905,79,0.12686,0.11929,0.5,13974.352,1667.063,13140.821,74416.241,5.325
1905,80,0.14731,0.1372,0.5,12307.289,1688.572,11463.003,61275.421,4.979
1905,81,0.14523,0.1354,0.5,10618.717,1437.787,9899.823,49812.417,4.691
1905,82,0.1687,0.15558,0.5,9180.93,1428.351,8466.754,39912.594,4.347
1905,83,0.17756,0.16308,0.5,7752.579,1264.3,7120.429,31445.84,4.056
1905,84,0.20623,0.18695,0.5,6488.279,1212.993,5881.782,24325.411,3.749
1905,85,0.23048,0.20666,0.5,5275.286,1090.211,4730.181,18443.628,3.496
1905,86,0.25257,0.22425,0.5,4185.075,938.515,3715.818,13713.448,3.277
1905,87,0.26981,0.23774,0.5,3246.561,771.841,2860.64,9997.63,3.079
1905,88,0.2996,0.26056,0.5,2474.72,644.823,2152.309,7136.989,2.884
1905,89,0.31764,0.27411,0.5,1829.897,501.588,1579.103,4984.68,2.724
1905,90,0.34151,0.2917,0.5,1328.309,387.468,1134.575,3405.577,2.564
1905,91,0.36792,0.31075,0.5,940.841,292.368,794.657,2271.003,2.414
1905,92,0.39514,0.32995,0.5,648.473,213.965,541.49,1476.346,2.277
1905,93,0.42303,0.34918,0.5,434.508,151.719,358.648,934.856,2.152
1905,94,0.45142,0.36829,0.5,282.788,104.149,230.714,576.208,2.038
1905,95,0.48013,0.38718,0.5,178.639,69.166,144.056,345.494,1.934
1905,96,0.50897,0.40572,0.5,109.473,44.416,87.265,201.438,1.84
1905,97,0.53775,0.4238,0.5,65.058,27.572,51.272,114.173,1.755
1905,98,0.56629,0.44133,0.5,37.486,16.544,29.214,62.901,1.678
1905,99,0.59439,0.45821,0.5,20.942,9.596,16.144,33.687,1.609
1905,100,0.62188,0.47438,0.5,11.346,5.382,8.655,17.543,1.546
1905,101,0.64861,0.48978,0.5,5.964,2.921,4.503,8.887,1.49
1905,102,0.67445,0.50436,0.5,3.043,1.535,2.276,4.384,1.441
1905,103,0.69926,0.51811,0.5,1.508,0.781,1.117,2.109,1.398
1905,104,0.72296,0.53101,0.5,0.727,0.386,0.534,0.991,1.364
1905,105,0.74547,1,1.341,0.341,0.341,0.457,0.457,1.341
1906,0,0.16286,0.14727,0.35,1e+05,14727.186,90427.329,4656564.551,46.566
1906,1,0.04223,0.04136,0.5,85272.814,3527.01,83509.309,4566137.222,53.547
1906,2,0.02114,0.02092,0.5,81745.804,1710.399,80890.604,4482627.913,54.836
1906,3,0.01264,0.01256,0.5,80035.404,1005.123,79532.843,4401737.309,54.997
1906,4,0.00939,0.00934,0.5,79030.282,738.359,78661.102,4322204.466,54.69
1906,5,0.00664,0.00662,0.5,78291.923,518.087,78032.879,4243543.363,54.202
1906,6,0.00562,0.0056,0.5,77773.836,435.49,77556.091,4165510.484,53.559
1906,7,0.0046,0.00459,0.5,77338.346,355.149,77160.772,4087954.393,52.858
1906,8,0.00413,0.00412,0.5,76983.198,316.941,76824.728,4010793.62,52.1
1906,9,0.00362,0.00362,0.5,76666.257,277.401,76527.557,3933968.893,51.313
1906,10,0.00317,0.00317,0.5,76388.856,241.828,76267.942,3857441.336,50.497
1906,11,0.00305,0.00305,0.5,76147.028,232.07,76030.993,3781173.394,49.656
1906,12,0.00332,0.00331,0.5,75914.958,251.397,75789.259,3705142.402,48.806
1906,13,0.00347,0.00347,0.5,75663.56,262.238,75532.441,3629353.143,47.967
1906,14,0.00391,0.0039,0.5,75401.322,294.411,75254.117,3553820.702,47.132
1906,15,0.00494,0.00493,0.5,75106.911,370.292,74921.765,3478566.585,46.315
1906,16,0.00544,0.00542,0.5,74736.619,405.144,74534.047,3403644.82,45.542
1906,17,0.00578,0.00576,0.5,74331.475,428.05,74117.45,3329110.773,44.787
1906,18,0.00603,0.00602,0.5,73903.425,444.531,73681.159,3254993.323,44.044
1906,19,0.00582,0.0058,0.5,73458.893,426.078,73245.854,3181312.164,43.307
1906,20,0.00603,0.00601,0.5,73032.815,439.059,72813.285,3108066.31,42.557
1906,21,0.006,0.00598,0.5,72593.756,434.337,72376.587,3035253.024,41.811
1906,22,0.00614,0.00612,0.5,72159.419,441.594,71938.622,2962876.437,41.06
1906,23,0.00633,0.00631,0.5,71717.825,452.396,71491.627,2890937.815,40.31
1906,24,0.00653,0.00651,0.5,71265.429,463.936,71033.461,2819446.188,39.563
1906,25,0.00667,0.00665,0.5,70801.493,470.983,70566.002,2748412.727,38.819
1906,26,0.0069,0.00687,0.5,70330.51,483.278,70088.871,2677846.725,38.075
1906,27,0.00708,0.00706,0.5,69847.232,492.895,69600.785,2607757.854,37.335
1906,28,0.00741,0.00738,0.5,69354.337,512.133,69098.27,2538157.069,36.597
1906,29,0.00773,0.0077,0.5,68842.204,529.933,68577.237,2469058.799,35.865
1906,30,0.00812,0.00809,0.5,68312.271,552.481,68036.03,2400481.562,35.14
1906,31,0.00782,0.00779,0.5,67759.79,528.114,67495.732,2332445.532,34.422
1906,32,0.00885,0.00881,0.5,67231.675,592.501,66935.425,2264949.799,33.689
1906,33,0.00909,0.00905,0.5,66639.174,603.178,66337.586,2198014.375,32.984
1906,34,0.00841,0.00838,0.5,66035.997,553.24,65759.377,2131676.789,32.281
1906,35,0.00905,0.00901,0.5,65482.757,590.112,65187.7,2065917.412,31.549
1906,36,0.00988,0.00983,0.5,64892.644,637.864,64573.712,2000729.712,30.831
1906,37,0.00976,0.00971,0.5,64254.78,624.071,63942.745,1936156,30.132
1906,38,0.01028,0.01022,0.5,63630.709,650.522,63305.448,1872213.255,29.423
1906,39,0.01029,0.01023,0.5,62980.187,644.542,62657.916,1808907.807,28.722
1906,40,0.01112,0.01106,0.5,62335.646,689.384,61990.954,1746249.891,28.014
1906,41,0.01067,0.01061,0.5,61646.262,654.297,61319.114,1684258.937,27.321
1906,42,0.0124,0.01233,0.5,60991.965,751.921,60616.005,1622939.823,26.609
1906,43,0.01243,0.01235,0.5,60240.044,744.176,59867.956,1562323.819,25.935
1906,44,0.01291,0.01283,0.5,59495.868,763.082,59114.327,1502455.862,25.253
1906,45,0.01365,0.01356,0.5,58732.786,796.435,58334.569,1443341.535,24.575
1906,46,0.01434,0.01424,0.5,57936.352,824.781,57523.961,1385006.966,23.906
1906,47,0.01421,0.0141,0.5,57111.571,805.552,56708.795,1327483.004,23.244
1906,48,0.01527,0.01515,0.5,56306.019,853.298,55879.37,1270774.209,22.569
1906,49,0.01489,0.01478,0.5,55452.721,819.333,55043.055,1214894.839,21.909
1906,50,0.01581,0.01569,0.5,54633.389,856.976,54204.9,1159851.785,21.23
1906,51,0.01587,0.01574,0.5,53776.412,846.626,53353.099,1105646.884,20.56
1906,52,0.01765,0.0175,0.5,52929.786,926.242,52466.666,1052293.785,19.881
1906,53,0.01851,0.01834,0.5,52003.545,953.82,51526.635,999827.119,19.226
1906,54,0.01941,0.01923,0.5,51049.724,981.533,50558.958,948300.485,18.576
1906,55,0.02115,0.02093,0.5,50068.191,1047.992,49544.195,897741.527,17.93
1906,56,0.02305,0.02279,0.5,49020.2,1116.985,48461.707,848197.331,17.303
1906,57,0.02367,0.0234,0.5,47903.215,1120.821,47342.804,799735.624,16.695
1906,58,0.02498,0.02467,0.5,46782.393,1154.328,46205.229,752392.82,16.083
1906,59,0.02283,0.02257,0.5,45628.065,1029.96,45113.085,706187.591,15.477
1906,60,0.02881,0.0284,0.5,44598.105,1266.463,43964.874,661074.506,14.823
1906,61,0.02775,0.02737,0.5,43331.642,1185.962,42738.661,617109.632,14.242
1906,62,0.0321,0.03159,0.5,42145.68,1331.348,41480.006,574370.971,13.628
1906,63,0.03327,0.03273,0.5,40814.332,1335.794,40146.436,532890.964,13.056
1906,64,0.03508,0.03448,0.5,39478.539,1361.082,38797.998,492744.529,12.481
1906,65,0.04084,0.04002,0.5,38117.457,1525.444,37354.735,453946.531,11.909
1906,66,0.04181,0.04095,0.5,36592.013,1498.595,35842.715,416591.796,11.385
1906,67,0.04397,0.04302,0.5,35093.417,1509.82,34338.507,380749.081,10.85
1906,68,0.04903,0.04786,0.5,33583.597,1607.179,32780.008,346410.574,10.315
1906,69,0.0505,0.04926,0.5,31976.419,1575.031,31188.903,313630.566,9.808
1906,70,0.06346,0.06151,0.5,30401.388,1869.88,29466.448,282441.663,9.29
1906,71,0.06,0.05826,0.5,28531.508,1662.159,27700.428,252975.215,8.867
1906,72,0.07136,0.0689,0.5,26869.349,1851.289,25943.705,225274.786,8.384
1906,73,0.07281,0.07025,0.5,25018.06,1757.615,24139.253,199331.082,7.967
1906,74,0.07734,0.07446,0.5,23260.445,1732.023,22394.434,175191.829,7.532
1906,75,0.09214,0.08808,0.5,21528.422,1896.321,20580.261,152797.396,7.097
1906,76,0.10026,0.09547,0.5,19632.101,1874.364,18694.919,132217.134,6.735
1906,77,0.10011,0.09534,0.5,17757.737,1693.058,16911.208,113522.215,6.393
1906,78,0.11927,0.11256,0.5,16064.679,1808.261,15160.549,96611.007,6.014
1906,79,0.1187,0.11205,0.5,14256.418,1597.427,13457.705,81450.458,5.713
1906,80,0.13498,0.12645,0.5,12658.992,1600.703,11858.64,67992.753,5.371
1906,81,0.12991,0.12199,0.5,11058.288,1348.947,10383.815,56134.113,5.076
1906,82,0.15599,0.14471,0.5,9709.341,1405.005,9006.839,45750.298,4.712
1906,83,0.16632,0.15355,0.5,8304.336,1275.163,7666.755,36743.459,4.425
1906,84,0.18144,0.16634,0.5,7029.173,1169.267,6444.54,29076.704,4.137
1906,85,0.20157,0.18312,0.5,5859.906,1073.046,5323.383,22632.165,3.862
1906,86,0.22353,0.20106,0.5,4786.86,962.445,4305.638,17308.782,3.616
1906,87,0.24343,0.21701,0.5,3824.415,829.948,3409.441,13003.144,3.4
1906,88,0.25447,0.22574,0.5,2994.466,675.984,2656.474,9593.703,3.204
1906,89,0.2831,0.248,0.5,2318.483,574.978,2030.993,6937.229,2.992
1906,90,0.30644,0.26572,0.5,1743.504,463.289,1511.86,4906.236,2.814
1906,91,0.33002,0.28328,0.5,1280.215,362.655,1098.887,3394.376,2.651
1906,92,0.35449,0.30112,0.5,917.56,276.295,779.412,2295.488,2.502
1906,93,0.37975,0.31915,0.5,641.265,204.66,538.935,1516.076,2.364
1906,94,0.40567,0.33726,0.5,436.605,147.251,362.979,977.141,2.238
